Date,Open,High,Low,Close,Adj Close,Volume
2025-08-07,159.97102772719174,163.32729317712332,159.06413756258533,162.4204030125169,128.31211837988837,2004269
2025-08-08,162.4204030125169,163.63932990171645,161.18946885631627,162.4083957455158,128.3026326389575,2341230
2025-08-11,162.4083957455158,164.283217095505,161.09511347900408,162.96993482899327,127.11654916661476,1289981
2025-08-12,162.96993482899327,164.10935906376557,162.2016803147976,163.3411045495699,127.40606154866452,1614625
2025-08-13,163.3411045495699,166.68165013292136,162.27446207177584,165.6150076551273,129.1797059709993,1320825
2025-08-14,165.6150076551273,168.13291859998262,164.9982469243964,167.5161578692517,130.66260313801635,1968805
2025-08-15,167.5161578692517,168.7899188040987,166.84770897550885,168.12146991035584,129.45353183097401,2185578
2025-08-18,168.12146991035584,169.27808294250661,164.86347320231224,166.020086234463,126.1752655381919,2692762
2025-08-19,166.020086234463,169.40530559083902,164.56188885357994,167.94710820995596,127.63980223956654,2325132
2025-08-20,167.94710820995596,169.703245948193,167.02596843701224,168.78210617524928,126.58657963143696,2723483
2025-08-21,168.78210617524928,172.39351565479856,167.82721214961276,171.43862162916204,126.86458000557991,2219797
2025-08-22,171.43862162916204,172.73757092002026,170.10229293790042,171.40124222875863,126.8369192492814,2698131
2025-08-25,171.40124222875863,177.13587738720165,169.9644419564194,175.6990771148624,128.26032629384954,1378340
2025-08-26,175.6990771148624,176.6611067497376,173.97219706121828,174.93422669609348,127.70198548814824,1273557
2025-08-27,174.93422669609348,179.86648796337073,173.5768173715324,178.50907863880965,130.31162740633104,1798332
2025-08-28,178.50907863880965,179.83247757540502,177.47314861078127,178.79654754737663,130.52147970958495,2526131
2025-08-29,178.79654754737663,179.43628259100717,177.02582477401648,177.66555981764702,129.69585866688232,1818513
2025-09-01,177.66555981764702,179.03426251524843,173.8166424990071,175.1853451966085,127.8853019935242,1797676
2025-09-02,175.1853451966085,176.90971155902403,173.15570857405788,174.88007493647342,127.6624547036256,2754515
2025-09-03,174.88007493647342,179.72269481084138,173.22998193642047,178.07260181078843,129.99299932187554,1416950
2025-09-04,178.07260181078843,180.89672246164324,177.11803189868232,179.94215254953713,131.3577713611621,1739960
2025-09-05,179.94215254953713,182.82109800442302,178.66055721051535,181.53950266540124,132.52383694574291,1264302
2025-09-08,181.53950266540124,183.1224260320744,174.631016610836,176.21393997750917,126.8740367838066,1367128
2025-09-09,176.21393997750917,179.32606324967082,174.71553371226855,177.8276569844302,128.03591302878974,1846412
2025-09-10,177.8276569844302,180.01202122417618,176.92143247703163,179.1057967167776,128.95617363607988,1333972
2025-09-11,179.1057967167776,179.9599346237181,177.04326297496436,177.89740088190487,128.08612863497152,2470450
2025-09-12,177.89740088190487,179.32159986696897,175.10060776992586,176.52480675498995,127.09786086359276,2075908
2025-09-15,176.52480675498995,177.53786044871322,175.53463590191836,176.54768959564163,127.11433650886197,1384595
2025-09-16,176.54768959564163,181.36612961446784,175.63651037298538,180.4549503918116,129.92756428210436,1720643
2025-09-17,180.4549503918116,182.1713042936754,176.38394616852466,178.10030007038847,128.23221605067968,1547278
2025-09-18,178.10030007038847,179.61712105019055,175.65424999232866,177.17107097213074,127.56317109993412,1249718
2025-09-19,177.17107097213074,181.2890837511629,176.14759712431962,180.2656099033518,127.98858303137976,2435579
2025-09-22,180.2656099033518,181.85145136636223,177.69779845287988,179.28363991589032,125.49854794112322,1573789
2025-09-23,179.28363991589032,180.7598716104994,177.01486565341023,178.4910973480193,124.94376814361351,1211145
